epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,8682,2.21064,1.24341,0.95152,0.65584,0.29542,0.30667,0.13054,2.02312,1.18264,0.94299,0.00982477,0.00982477,0.00982477
179,8730.73,2.23391,1.24539,0.95023,0.64307,0.30078,0.30702,0.1308,2.02303,1.18252,0.94297,0.00982378,0.00982378,0.00982378
180,8779.33,2.22279,1.24673,0.95337,0.65864,0.2951,0.30729,0.13096,2.02206,1.18198,0.94279,0.00982279,0.00982279,0.00982279
181,8827.6,2.22619,1.2516,0.94809,0.64476,0.30108,0.30755,0.131,2.02103,1.18132,0.94258,0.0098218,0.0098218,0.0098218
182,8876.61,2.23681,1.25108,0.95011,0.6466,0.3022,0.30783,0.13108,2.02132,1.18122,0.94253,0.00982081,0.00982081,0.00982081
183,8925.53,2.21554,1.2342,0.94742,0.64626,0.3032,0.30882,0.1317,2.0204,1.18022,0.9425,0.00981982,0.00981982,0.00981982
184,8974.61,2.22335,1.24105,0.94855,0.64646,0.30281,0.30872,0.1316,2.02077,1.1799,0.94243,0.00981883,0.00981883,0.00981883
185,9023.59,2.23212,1.24761,0.94963,0.52288,0.30338,0.30879,0.13172,2.01919,1.17896,0.94233,0.00981784,0.00981784,0.00981784
186,9072.37,2.20794,1.23555,0.94601,0.52127,0.30359,0.30956,0.13209,2.01922,1.17826,0.94223,0.00981685,0.00981685,0.00981685
187,9120.87,2.21981,1.23915,0.95031,0.52126,0.30378,0.30956,0.13198,2.01897,1.17775,0.94214,0.00981586,0.00981586,0.00981586
188,9169.12,2.21516,1.24217,0.95094,0.52169,0.30368,0.30978,0.13215,2.01799,1.17709,0.94215,0.00981487,0.00981487,0.00981487
189,9217.62,2.2061,1.24265,0.95053,0.52035,0.30507,0.3101,0.13256,2.01795,1.177,0.94202,0.00981388,0.00981388,0.00981388
190,9266.15,2.21428,1.24079,0.94981,0.52262,0.30545,0.31068,0.13283,2.01726,1.1765,0.94191,0.00981289,0.00981289,0.00981289
191,9315.21,2.22272,1.23773,0.94688,0.52344,0.30506,0.31093,0.13285,2.01651,1.17606,0.94169,0.0098119,0.0098119,0.0098119
192,9364,2.22426,1.23959,0.94669,0.52349,0.30618,0.31118,0.13301,2.01616,1.17537,0.94165,0.00981091,0.00981091,0.00981091
193,9412.81,2.2103,1.22916,0.94874,0.52383,0.30761,0.31147,0.13316,2.01598,1.17481,0.94157,0.00980992,0.00980992,0.00980992
194,9461.3,2.22461,1.23785,0.95043,0.52349,0.30731,0.31183,0.13322,2.01524,1.17463,0.94151,0.00980893,0.00980893,0.00980893
195,9510.07,2.22317,1.23999,0.94815,0.52505,0.30632,0.31202,0.1336,2.01486,1.17449,0.94143,0.00980794,0.00980794,0.00980794
196,9558.73,2.20983,1.23537,0.94888,0.52506,0.30805,0.31241,0.13372,2.01458,1.17391,0.94144,0.00980695,0.00980695,0.00980695
197,9607.4,2.22441,1.24336,0.94758,0.52819,0.3059,0.3128,0.1339,2.01383,1.17329,0.94137,0.00980596,0.00980596,0.00980596
198,9655.94,2.21307,1.24156,0.94649,0.53026,0.30628,0.31287,0.13416,2.01348,1.17289,0.94132,0.00980497,0.00980497,0.00980497
199,9704.66,2.20765,1.22765,0.94717,0.53344,0.3057,0.31325,0.13432,2.01253,1.17249,0.94134,0.00980398,0.00980398,0.00980398
200,9753.96,2.20755,1.22503,0.94445,0.53599,0.30491,0.31373,0.1345,2.01186,1.17184,0.94107,0.00980299,0.00980299,0.00980299
201,9802.66,2.22175,1.22766,0.94825,0.53677,0.3045,0.31419,0.13451,2.01186,1.17163,0.94102,0.009802,0.009802,0.009802
202,9851.45,2.21003,1.22777,0.94921,0.53745,0.30379,0.31435,0.13455,2.01159,1.17106,0.94094,0.00980101,0.00980101,0.00980101
203,9899.91,2.20157,1.23327,0.94879,0.53796,0.30279,0.31418,0.13485,2.01184,1.17093,0.94097,0.00980002,0.00980002,0.00980002
204,9948.98,2.20331,1.22325,0.94953,0.54126,0.30166,0.31405,0.13489,2.01144,1.17016,0.94083,0.00979903,0.00979903,0.00979903
205,9997.3,2.20254,1.23653,0.94877,0.53753,0.30295,0.31491,0.13542,2.01126,1.16981,0.94085,0.00979804,0.00979804,0.00979804
206,10046,2.20633,1.22543,0.94786,0.53827,0.30382,0.31611,0.13553,2.01058,1.1695,0.94067,0.00979705,0.00979705,0.00979705
207,10094.4,2.20685,1.22633,0.94943,0.54691,0.30469,0.31847,0.13594,2.01011,1.16913,0.9406,0.00979606,0.00979606,0.00979606
208,10143.7,2.20289,1.21538,0.94349,0.54985,0.30322,0.31878,0.13603,2.00975,1.1689,0.94046,0.00979507,0.00979507,0.00979507
209,10192.5,2.20402,1.22589,0.94626,0.55893,0.30412,0.32152,0.13627,2.01034,1.16895,0.94053,0.00979408,0.00979408,0.00979408
210,10241.3,2.20094,1.22275,0.94721,0.56238,0.30267,0.32117,0.13664,2.00929,1.16825,0.94054,0.00979309,0.00979309,0.00979309
211,10290.1,2.19915,1.22147,0.94867,0.5645,0.30477,0.32258,0.13684,2.0088,1.16792,0.94045,0.0097921,0.0097921,0.0097921
212,10338.5,2.20111,1.22149,0.94457,0.55876,0.30851,0.32293,0.13709,2.00846,1.16795,0.94046,0.00979111,0.00979111,0.00979111
213,10386.9,2.21396,1.23895,0.94934,0.56361,0.30562,0.32347,0.13725,2.00794,1.16758,0.94035,0.00979012,0.00979012,0.00979012
214,10435.4,2.19741,1.22394,0.94628,0.56915,0.30255,0.32406,0.13748,2.00785,1.16724,0.94018,0.00978913,0.00978913,0.00978913
215,10484.4,2.20926,1.22195,0.94468,0.57451,0.30367,0.32447,0.13771,2.00714,1.16682,0.94014,0.00978814,0.00978814,0.00978814
216,10533.1,2.21272,1.23474,0.94871,0.57463,0.30318,0.32439,0.13763,2.00719,1.16673,0.94015,0.00978715,0.00978715,0.00978715
217,10581.7,2.20148,1.23038,0.94529,0.57495,0.3039,0.32495,0.13793,2.00717,1.16636,0.94003,0.00978616,0.00978616,0.00978616
218,10630.6,2.20861,1.22836,0.94945,0.57638,0.30369,0.32544,0.13822,2.00618,1.16554,0.93993,0.00978517,0.00978517,0.00978517
219,10679.1,2.20293,1.22762,0.94805,0.58318,0.30294,0.32683,0.13841,2.0057,1.16531,0.93991,0.00978418,0.00978418,0.00978418
220,10727.5,2.19237,1.2232,0.94744,0.57335,0.30533,0.32738,0.13853,2.00528,1.16499,0.9398,0.00978319,0.00978319,0.00978319
221,10776.3,2.20313,1.22146,0.94746,0.57279,0.30629,0.32777,0.13896,2.00452,1.16463,0.93973,0.0097822,0.0097822,0.0097822
222,10825,2.19894,1.22287,0.94481,0.58193,0.30561,0.32825,0.13913,2.00459,1.16413,0.93964,0.00978121,0.00978121,0.00978121
223,10873.7,2.19599,1.22062,0.94446,0.46794,0.31446,0.32967,0.13925,2.00412,1.1635,0.93947,0.00978022,0.00978022,0.00978022
224,10922.8,2.20158,1.22137,0.94673,0.46425,0.31483,0.32989,0.13919,2.00347,1.16292,0.93931,0.00977923,0.00977923,0.00977923
225,10971.3,2.18793,1.22228,0.94722,0.59321,0.31426,0.33062,0.13988,2.00239,1.1622,0.9391,0.00977824,0.00977824,0.00977824
226,11020.3,2.1908,1.21823,0.94703,0.46777,0.31532,0.3312,0.13985,2.00203,1.16185,0.939,0.00977725,0.00977725,0.00977725
227,11068.8,2.20411,1.23019,0.94572,0.465,0.31581,0.33042,0.14008,2.00169,1.1612,0.93895,0.00977626,0.00977626,0.00977626
228,11117.3,2.20398,1.23148,0.94803,0.46947,0.31533,0.33085,0.14006,2.00114,1.16081,0.93883,0.00977527,0.00977527,0.00977527
229,11166.3,2.20395,1.21988,0.94696,0.46932,0.31473,0.33088,0.14009,2.00147,1.16072,0.93883,0.00977428,0.00977428,0.00977428
230,11215,2.19339,1.21001,0.94504,0.46753,0.31472,0.33221,0.14026,2.0007,1.1601,0.93869,0.00977329,0.00977329,0.00977329
231,11263.3,2.19213,1.23159,0.94666,0.46208,0.31387,0.33017,0.14007,1.99999,1.15977,0.93855,0.0097723,0.0097723,0.0097723
232,11311.9,2.19531,1.22104,0.94386,0.45592,0.314,0.33037,0.14033,1.99961,1.15931,0.93844,0.00977131,0.00977131,0.00977131
233,11360.4,2.19432,1.21616,0.94618,0.46088,0.31351,0.33068,0.14055,1.99896,1.15912,0.93842,0.00977032,0.00977032,0.00977032
234,11408.9,2.19122,1.21989,0.94548,0.45117,0.31411,0.33052,0.1408,1.99868,1.15895,0.93836,0.00976933,0.00976933,0.00976933
235,11457.5,2.1913,1.22481,0.9476,0.45277,0.31552,0.33051,0.14069,1.9982,1.15871,0.93831,0.00976834,0.00976834,0.00976834
236,11506,2.19908,1.21195,0.94418,0.45136,0.31588,0.33064,0.14131,1.99699,1.15805,0.93822,0.00976735,0.00976735,0.00976735
237,11554.7,2.18751,1.21715,0.94434,0.44686,0.31628,0.33148,0.14142,1.99616,1.15779,0.93823,0.00976636,0.00976636,0.00976636
238,11603.2,2.20362,1.22988,0.95024,0.4419,0.318,0.33153,0.14172,1.9953,1.1575,0.93812,0.00976537,0.00976537,0.00976537
239,11651.8,2.18776,1.21813,0.94463,0.44171,0.31778,0.3319,0.14193,1.99442,1.15672,0.93805,0.00976438,0.00976438,0.00976438
240,11700.5,2.19833,1.21904,0.94732,0.44293,0.31871,0.3322,0.14177,1.99401,1.15641,0.93795,0.00976339,0.00976339,0.00976339
241,11749.1,2.1899,1.20936,0.94373,0.46858,0.31817,0.33748,0.14261,1.99362,1.15645,0.93793,0.0097624,0.0097624,0.0097624
242,11797.6,2.19243,1.21559,0.94497,0.46781,0.31885,0.33748,0.14265,1.99323,1.15594,0.93788,0.00976141,0.00976141,0.00976141
243,11846.4,2.19859,1.2233,0.94699,0.45556,0.31812,0.33482,0.14252,1.99284,1.1557,0.93784,0.00976042,0.00976042,0.00976042
244,11895.3,2.20114,1.21467,0.94498,0.47083,0.31982,0.33774,0.14298,1.99262,1.15535,0.93771,0.00975943,0.00975943,0.00975943
245,11943.9,2.18914,1.20915,0.9449,0.47164,0.32198,0.33929,0.14331,1.99109,1.15404,0.93755,0.00975844,0.00975844,0.00975844
246,11992.7,2.19747,1.20897,0.94333,0.4721,0.32175,0.33868,0.14344,1.99135,1.1546,0.93764,0.00975745,0.00975745,0.00975745
247,12041.5,2.18898,1.2176,0.94376,0.46912,0.32216,0.3402,0.14377,1.99076,1.15428,0.93761,0.00975646,0.00975646,0.00975646
248,12090.2,2.18046,1.20943,0.9437,0.46938,0.32388,0.34005,0.14392,1.98965,1.15401,0.93749,0.00975547,0.00975547,0.00975547
249,12138.5,2.19081,1.20767,0.94427,0.46818,0.3227,0.33929,0.14378,1.98958,1.15395,0.93749,0.00975448,0.00975448,0.00975448
250,12187.1,2.19237,1.20841,0.94205,0.46846,0.32245,0.33891,0.14383,1.98915,1.15339,0.93743,0.00975349,0.00975349,0.00975349
251,12235.6,2.18624,1.20381,0.94467,0.46863,0.3242,0.34077,0.14415,1.9886,1.15321,0.93742,0.0097525,0.0097525,0.0097525
252,12284.2,2.19085,1.21451,0.94572,0.45797,0.32587,0.34126,0.14431,1.98773,1.1524,0.93729,0.00975151,0.00975151,0.00975151
253,12333.2,2.188,1.2168,0.94392,0.45818,0.32558,0.34196,0.14454,1.98692,1.15226,0.93735,0.00975052,0.00975052,0.00975052
254,12382.1,2.18992,1.21785,0.9429,0.44736,0.33039,0.34198,0.14443,1.98624,1.1518,0.93719,0.00974953,0.00974953,0.00974953
255,12431.2,2.19282,1.21139,0.94559,0.44484,0.32908,0.34074,0.14472,1.98599,1.1511,0.93712,0.00974854,0.00974854,0.00974854
256,12479.9,2.19902,1.2079,0.94521,0.44588,0.32792,0.34053,0.1447,1.9858,1.15105,0.93715,0.00974755,0.00974755,0.00974755
257,12529,2.19881,1.20884,0.94421,0.45772,0.32485,0.34092,0.1449,1.98573,1.15084,0.93711,0.00974656,0.00974656,0.00974656
258,12577.6,2.18251,1.21371,0.94562,0.45106,0.32634,0.34106,0.14477,1.98473,1.15058,0.93701,0.00974557,0.00974557,0.00974557
259,12626.3,2.18852,1.20488,0.94283,0.45205,0.32816,0.3435,0.14521,1.98419,1.15037,0.93698,0.00974458,0.00974458,0.00974458
260,12675.5,2.18699,1.19486,0.94385,0.45197,0.32722,0.34206,0.14515,1.98384,1.1501,0.93692,0.00974359,0.00974359,0.00974359
261,12724.7,2.18344,1.18739,0.94634,0.45349,0.32742,0.34341,0.1452,1.98403,1.15002,0.93682,0.0097426,0.0097426,0.0097426
262,12773.3,2.19038,1.2084,0.9426,0.4566,0.32699,0.34371,0.14522,1.98405,1.14984,0.93676,0.00974161,0.00974161,0.00974161
263,12822.4,2.19064,1.19272,0.94256,0.4532,0.33014,0.34474,0.14565,1.98314,1.14967,0.93669,0.00974062,0.00974062,0.00974062
264,12871.2,2.18956,1.21022,0.94377,0.45532,0.33157,0.34264,0.1457,1.9828,1.14956,0.93673,0.00973963,0.00973963,0.00973963
265,12919.8,2.19545,1.20668,0.94397,0.46235,0.33277,0.34513,0.14591,1.98259,1.14928,0.93664,0.00973864,0.00973864,0.00973864
266,12968.2,2.19142,1.21327,0.9465,0.45218,0.33438,0.34486,0.14556,1.98257,1.14943,0.93657,0.00973765,0.00973765,0.00973765
267,13016.9,2.18783,1.20327,0.94111,0.44032,0.33854,0.34305,0.14557,1.98227,1.14916,0.93646,0.00973666,0.00973666,0.00973666
268,13065.7,2.17579,1.19849,0.94136,0.43103,0.33913,0.3428,0.14574,1.98158,1.14874,0.93639,0.00973567,0.00973567,0.00973567
269,13113.7,2.20548,1.22476,0.94615,0.43239,0.33898,0.34265,0.14622,1.98189,1.14867,0.93632,0.00973468,0.00973468,0.00973468
270,13162.4,2.19069,1.20323,0.94377,0.43437,0.33738,0.34168,0.14616,1.9809,1.14822,0.93611,0.00973369,0.00973369,0.00973369
271,13211.2,2.1802,1.1969,0.94678,0.43359,0.34064,0.34525,0.14703,1.98096,1.14778,0.93623,0.0097327,0.0097327,0.0097327
272,13259.9,2.18391,1.20005,0.94703,0.43286,0.3405,0.34412,0.14717,1.98025,1.14746,0.93623,0.00973171,0.00973171,0.00973171
273,13308.2,2.18365,1.20872,0.94375,0.43684,0.34114,0.34561,0.14707,1.98026,1.14657,0.93615,0.00973072,0.00973072,0.00973072
274,13357,2.19434,1.19993,0.94358,0.44622,0.33957,0.34494,0.1471,1.9796,1.14603,0.93611,0.00972973,0.00972973,0.00972973
275,13405.5,2.18153,1.21059,0.94376,0.44358,0.33994,0.34574,0.14746,1.97954,1.14599,0.93602,0.00972874,0.00972874,0.00972874
276,13454.6,2.19295,1.20101,0.94249,0.4283,0.34142,0.34548,0.14755,1.97934,1.1457,0.93594,0.00972775,0.00972775,0.00972775
277,13503,2.18113,1.20973,0.94551,0.43398,0.34317,0.34625,0.14776,1.97947,1.14507,0.93594,0.00972676,0.00972676,0.00972676
278,13551.6,2.17844,1.19954,0.93958,0.42817,0.34385,0.34647,0.14763,1.97939,1.14504,0.93588,0.00972577,0.00972577,0.00972577
279,13600.2,2.19463,1.20374,0.94248,0.42541,0.34527,0.34713,0.14813,1.97888,1.14471,0.93582,0.00972478,0.00972478,0.00972478
280,13648.6,2.17288,1.20102,0.94543,0.42779,0.34045,0.34639,0.14784,1.97923,1.14444,0.93577,0.00972379,0.00972379,0.00972379
281,13697.2,2.17518,1.19583,0.93916,0.42868,0.34114,0.34754,0.14806,1.97895,1.14422,0.93576,0.0097228,0.0097228,0.0097228
282,13745.7,2.16412,1.19136,0.94227,0.42939,0.34116,0.3479,0.14804,1.97902,1.14463,0.93572,0.00972181,0.00972181,0.00972181
283,13794.8,2.19307,1.21666,0.94395,0.42616,0.3431,0.34912,0.14847,1.97867,1.14411,0.93561,0.00972082,0.00972082,0.00972082
284,13843.7,2.18281,1.20206,0.94516,0.42892,0.34423,0.35077,0.14865,1.97878,1.14376,0.9355,0.00971983,0.00971983,0.00971983
285,13892.5,2.17366,1.19672,0.94268,0.43654,0.34276,0.35174,0.14898,1.97863,1.14283,0.93539,0.00971884,0.00971884,0.00971884
286,13941.1,2.18324,1.20505,0.94097,0.43775,0.34336,0.35227,0.14913,1.97839,1.14227,0.93545,0.00971785,0.00971785,0.00971785
287,13989.7,2.17186,1.19339,0.94508,0.42698,0.34716,0.35187,0.14947,1.97782,1.14155,0.93526,0.00971686,0.00971686,0.00971686
288,14038.4,2.18001,1.2082,0.94584,0.4315,0.34645,0.35231,0.14946,1.97843,1.14118,0.93528,0.00971587,0.00971587,0.00971587
289,14087,2.17556,1.195,0.94213,0.42745,0.35017,0.35253,0.14995,1.97802,1.14125,0.93532,0.00971488,0.00971488,0.00971488
290,14135.7,2.1925,1.21217,0.94241,0.42153,0.35402,0.35419,0.15044,1.97761,1.14033,0.93535,0.00971389,0.00971389,0.00971389
291,14184.4,2.17645,1.19807,0.94422,0.43164,0.35147,0.35405,0.15014,1.97789,1.14046,0.93535,0.0097129,0.0097129,0.0097129
292,14232.4,2.17508,1.19824,0.94356,0.43688,0.35614,0.3557,0.15049,1.97822,1.13967,0.93518,0.00971191,0.00971191,0.00971191
293,14280.8,2.16965,1.19854,0.94653,0.43189,0.35673,0.35526,0.15048,1.97858,1.13949,0.93526,0.00971092,0.00971092,0.00971092
294,14329.4,2.1761,1.2001,0.94251,0.4277,0.35793,0.35603,0.15075,1.97884,1.1396,0.93526,0.00970993,0.00970993,0.00970993
295,14378.1,2.17982,1.19261,0.94367,0.42812,0.35659,0.35648,0.15086,1.97879,1.13878,0.93519,0.00970894,0.00970894,0.00970894
296,14426.8,2.17061,1.19447,0.94244,0.42397,0.35683,0.35584,0.15117,1.97834,1.13834,0.93518,0.00970795,0.00970795,0.00970795
297,14475.7,2.18484,1.19535,0.94277,0.43039,0.35736,0.35794,0.1514,1.97787,1.13813,0.93509,0.00970696,0.00970696,0.00970696
298,14524.5,2.17367,1.19137,0.94413,0.43332,0.35716,0.35825,0.15165,1.9771,1.13729,0.93507,0.00970597,0.00970597,0.00970597
299,14573.2,2.17921,1.2046,0.9478,0.42553,0.35947,0.35872,0.15171,1.97691,1.13658,0.93504,0.00970498,0.00970498,0.00970498
300,14621.9,2.17296,1.19466,0.94555,0.426,0.36133,0.35857,0.15168,1.97637,1.13633,0.935,0.00970399,0.00970399,0.00970399
301,14670.5,2.1781,1.19504,0.94232,0.42319,0.35944,0.35798,0.15162,1.97629,1.13577,0.93488,0.009703,0.009703,0.009703
302,14718.9,2.16995,1.19015,0.94415,0.42364,0.36084,0.35833,0.15146,1.97673,1.1357,0.93497,0.00970201,0.00970201,0.00970201
303,14767.5,2.17421,1.19553,0.94157,0.42356,0.36065,0.3567,0.15141,1.97624,1.13556,0.93489,0.00970102,0.00970102,0.00970102
304,14815.9,2.17235,1.18823,0.94194,0.42776,0.36196,0.3582,0.15179,1.97613,1.13503,0.9349,0.00970003,0.00970003,0.00970003
305,14864.3,2.16383,1.19247,0.94205,0.42385,0.35963,0.35776,0.15175,1.97529,1.13478,0.9348,0.00969904,0.00969904,0.00969904
306,14913.2,2.17641,1.19113,0.94286,0.42417,0.36056,0.35749,0.15179,1.97526,1.13446,0.93474,0.00969805,0.00969805,0.00969805
307,14961.7,2.18351,1.19763,0.94165,0.42442,0.36029,0.35858,0.15224,1.97436,1.13406,0.93472,0.00969706,0.00969706,0.00969706
308,15010.2,2.16572,1.18483,0.93988,0.42384,0.35681,0.35799,0.15212,1.97372,1.13353,0.93466,0.00969607,0.00969607,0.00969607
309,15058.8,2.17156,1.19362,0.94143,0.4252,0.35484,0.35792,0.15214,1.97339,1.13314,0.93456,0.00969508,0.00969508,0.00969508
310,15107,2.15411,1.17805,0.9419,0.42955,0.34903,0.35593,0.15207,1.97331,1.13275,0.93443,0.00969409,0.00969409,0.00969409
311,15155.6,2.17189,1.19374,0.94115,0.43298,0.34885,0.35571,0.15181,1.97299,1.13224,0.93439,0.0096931,0.0096931,0.0096931
312,15204,2.16523,1.19322,0.94223,0.43567,0.34914,0.35553,0.15242,1.97257,1.13165,0.93442,0.00969211,0.00969211,0.00969211
313,15252.3,2.16268,1.19342,0.94178,0.4429,0.3526,0.35789,0.15271,1.9728,1.1314,0.93438,0.00969112,0.00969112,0.00969112
314,15301,2.1688,1.18875,0.94121,0.44391,0.3529,0.35785,0.15282,1.97195,1.13138,0.93427,0.00969013,0.00969013,0.00969013
315,15349.5,2.17847,1.20272,0.94117,0.44529,0.35235,0.35896,0.15293,1.97264,1.1318,0.93427,0.00968914,0.00968914,0.00968914
316,15398.1,2.16449,1.18641,0.9417,0.44745,0.3521,0.35895,0.15289,1.97245,1.13141,0.93432,0.00968815,0.00968815,0.00968815
317,15446.6,2.18269,1.20412,0.94193,0.44626,0.35079,0.35838,0.15307,1.97398,1.13184,0.93432,0.00968716,0.00968716,0.00968716
318,15495,2.16746,1.19417,0.94182,0.44726,0.35066,0.35893,0.15294,1.97425,1.13134,0.93434,0.00968617,0.00968617,0.00968617
319,15544,2.17989,1.18856,0.94377,0.44507,0.35073,0.35895,0.1529,1.97427,1.13148,0.93441,0.00968518,0.00968518,0.00968518
320,15592,2.17038,1.19563,0.94348,0.4489,0.3507,0.35994,0.15321,1.97406,1.1313,0.93434,0.00968419,0.00968419,0.00968419
321,15640.8,2.16191,1.18616,0.93996,0.45461,0.34755,0.3588,0.15321,1.97381,1.13076,0.93429,0.0096832,0.0096832,0.0096832
322,15688.9,2.16222,1.17896,0.93972,0.45025,0.34994,0.36026,0.1533,1.97492,1.13106,0.93435,0.00968221,0.00968221,0.00968221
323,15737.6,2.16516,1.18649,0.94148,0.44991,0.34859,0.35994,0.15353,1.97546,1.13104,0.93446,0.00968122,0.00968122,0.00968122
324,15786.3,2.17288,1.18734,0.94066,0.45863,0.348,0.36142,0.15394,1.97515,1.13074,0.93449,0.00968023,0.00968023,0.00968023
325,15834.7,2.15147,1.17613,0.9399,0.45543,0.34682,0.35959,0.1538,1.9754,1.13062,0.93441,0.00967924,0.00967924,0.00967924
326,15883.2,2.16199,1.18607,0.94199,0.45429,0.34741,0.35969,0.15329,1.97514,1.13023,0.93439,0.00967825,0.00967825,0.00967825
327,15931.9,2.17317,1.1843,0.93827,0.46034,0.34669,0.35949,0.15317,1.97526,1.12985,0.93431,0.00967726,0.00967726,0.00967726
328,15981.1,2.16877,1.1741,0.94046,0.46166,0.34677,0.35988,0.15306,1.97514,1.12942,0.93436,0.00967627,0.00967627,0.00967627
329,16029.8,2.1745,1.19232,0.94065,0.46308,0.34676,0.35997,0.15335,1.97344,1.12822,0.93425,0.00967528,0.00967528,0.00967528
330,16079.1,2.17631,1.18153,0.94373,0.46975,0.34601,0.361,0.15361,1.97374,1.12782,0.93425,0.00967429,0.00967429,0.00967429
331,16128.1,2.17132,1.17658,0.94106,0.47159,0.34533,0.36101,0.15344,1.97246,1.12725,0.93416,0.0096733,0.0096733,0.0096733
332,16176.7,2.16853,1.18016,0.93935,0.47198,0.3444,0.3612,0.15359,1.97365,1.12724,0.93412,0.00967231,0.00967231,0.00967231
333,16225.3,2.17042,1.19103,0.94267,0.47835,0.34336,0.36158,0.15377,1.97405,1.12666,0.93419,0.00967132,0.00967132,0.00967132
334,16274.2,2.16627,1.18653,0.94225,0.4725,0.34377,0.36148,0.15383,1.97463,1.12626,0.93413,0.00967033,0.00967033,0.00967033
335,16322.8,2.17015,1.18479,0.94104,0.47523,0.34352,0.36155,0.15381,1.97465,1.12618,0.93411,0.00966934,0.00966934,0.00966934
336,16371.3,2.17322,1.18858,0.94175,0.47596,0.3437,0.36229,0.15435,1.97402,1.12604,0.93408,0.00966835,0.00966835,0.00966835
337,16420.3,2.1623,1.17132,0.93924,0.47129,0.34504,0.36234,0.15437,1.9754,1.12622,0.93406,0.00966736,0.00966736,0.00966736
338,16468.4,2.16059,1.18001,0.94073,0.46786,0.34528,0.36308,0.15444,1.97593,1.12581,0.93407,0.00966637,0.00966637,0.00966637
339,16517.2,2.16713,1.18339,0.93867,0.47297,0.34604,0.36351,0.15475,1.97651,1.12553,0.93404,0.00966538,0.00966538,0.00966538
340,16566,2.16265,1.17872,0.94208,0.47328,0.34721,0.36338,0.15467,1.97655,1.1257,0.93398,0.00966439,0.00966439,0.00966439
341,16614.3,2.1579,1.17984,0.94211,0.47193,0.34866,0.36392,0.15529,1.97483,1.12491,0.93379,0.0096634,0.0096634,0.0096634
342,16663.3,2.16751,1.17876,0.93897,0.46829,0.35122,0.36523,0.15543,1.97519,1.12471,0.93368,0.00966241,0.00966241,0.00966241
343,16712.4,2.17725,1.178,0.93895,0.44216,0.36778,0.36459,0.15535,1.97499,1.12425,0.93367,0.00966142,0.00966142,0.00966142
344,16760.9,2.15812,1.17615,0.94154,0.4666,0.35596,0.36469,0.15552,1.97468,1.12382,0.93361,0.00966043,0.00966043,0.00966043
345,16809.5,2.1616,1.17957,0.93907,0.45841,0.36147,0.36491,0.15565,1.97308,1.12301,0.93343,0.00965944,0.00965944,0.00965944
346,16857.9,2.16005,1.18737,0.9415,0.45815,0.36264,0.36543,0.15566,1.97403,1.12286,0.93352,0.00965845,0.00965845,0.00965845
347,16906.4,2.15476,1.17721,0.94115,0.45357,0.36408,0.3659,0.15586,1.97395,1.12259,0.93344,0.00965746,0.00965746,0.00965746
348,16955.3,2.16662,1.18813,0.94283,0.45358,0.36685,0.36665,0.15612,1.97419,1.12262,0.93347,0.00965647,0.00965647,0.00965647
349,17003.8,2.1545,1.17769,0.94177,0.45504,0.36521,0.36627,0.15615,1.97395,1.12245,0.93336,0.00965548,0.00965548,0.00965548
350,17052.4,2.15197,1.17799,0.94184,0.45179,0.36652,0.36565,0.15594,1.97314,1.12166,0.9332,0.00965449,0.00965449,0.00965449
351,17101.1,2.16956,1.18043,0.94061,0.45076,0.36647,0.36612,0.15602,1.97351,1.12209,0.9332,0.0096535,0.0096535,0.0096535
352,17149.9,2.16766,1.1791,0.93788,0.44911,0.36545,0.36584,0.1557,1.97388,1.12174,0.93317,0.00965251,0.00965251,0.00965251
353,17198.3,2.15699,1.17784,0.93956,0.44789,0.36267,0.36581,0.15602,1.97374,1.12157,0.93306,0.00965152,0.00965152,0.00965152
354,17246.6,2.14655,1.17731,0.94029,0.44388,0.36708,0.36565,0.15625,1.97229,1.12105,0.93298,0.00965053,0.00965053,0.00965053
355,17295.5,2.1648,1.18877,0.94278,0.46139,0.3594,0.36488,0.15591,1.97139,1.12076,0.93287,0.00964954,0.00964954,0.00964954
356,17344.1,2.16479,1.17165,0.93973,0.46517,0.3566,0.36459,0.15604,1.97216,1.12076,0.93286,0.00964855,0.00964855,0.00964855
357,17392.7,2.16378,1.18349,0.94,0.4691,0.35343,0.36302,0.15586,1.97325,1.12031,0.93291,0.00964756,0.00964756,0.00964756
358,17441,2.16091,1.18164,0.94006,0.46841,0.35363,0.36183,0.15605,1.97257,1.11979,0.93281,0.00964657,0.00964657,0.00964657
359,17489.9,2.17906,1.19165,0.94092,0.46635,0.35146,0.3614,0.15617,1.97109,1.11878,0.93276,0.00964558,0.00964558,0.00964558
360,17538.5,2.16295,1.1813,0.94115,0.46823,0.35227,0.36185,0.15587,1.97204,1.11824,0.93273,0.00964459,0.00964459,0.00964459
361,17587,2.17093,1.17891,0.9397,0.47075,0.35295,0.36273,0.15583,1.97165,1.11852,0.93272,0.0096436,0.0096436,0.0096436
362,17635.5,2.15983,1.18456,0.94053,0.46353,0.35499,0.36278,0.15588,1.97143,1.11801,0.93276,0.00964261,0.00964261,0.00964261
