epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,16219.6,2.2275,1.25634,0.95207,0.66843,0.29858,0.30408,0.13222,2.02332,1.19788,0.94451,0.0098218,0.0098218,0.0098218
182,16309.7,2.22906,1.25317,0.95157,0.67403,0.29629,0.3039,0.13208,2.02286,1.19751,0.94441,0.00982081,0.00982081,0.00982081
183,16399.4,2.2188,1.23395,0.94787,0.67786,0.29568,0.30395,0.13242,2.02211,1.19714,0.94427,0.00981982,0.00981982,0.00981982
184,16488.9,2.24291,1.24565,0.94798,0.67744,0.29609,0.30504,0.13276,2.02213,1.19665,0.94414,0.00981883,0.00981883,0.00981883
185,16578.2,2.21454,1.25536,0.95069,0.6738,0.29732,0.3049,0.13288,2.02174,1.19614,0.94385,0.00981784,0.00981784,0.00981784
186,16668.2,2.2267,1.24392,0.95217,0.66955,0.29797,0.30663,0.1332,2.02127,1.19529,0.94382,0.00981685,0.00981685,0.00981685
187,16759.1,2.22756,1.24888,0.94822,0.67127,0.29844,0.3073,0.13325,2.02086,1.19484,0.9437,0.00981586,0.00981586,0.00981586
188,16849.8,2.23379,1.24915,0.95037,0.66945,0.30006,0.30805,0.13352,2.02031,1.19441,0.94359,0.00981487,0.00981487,0.00981487
189,16939.1,2.24103,1.26003,0.95387,0.66708,0.30052,0.30846,0.13363,2.01987,1.19399,0.94351,0.00981388,0.00981388,0.00981388
190,17029.4,2.22778,1.24724,0.95189,0.66723,0.29935,0.30734,0.13363,2.01898,1.1936,0.94332,0.00981289,0.00981289,0.00981289
191,17118.4,2.2105,1.23961,0.94864,0.66754,0.29806,0.30762,0.13365,2.01831,1.19218,0.9433,0.0098119,0.0098119,0.0098119
192,17207.9,2.23857,1.25303,0.95006,0.66534,0.2981,0.30716,0.13356,2.01774,1.19166,0.94314,0.00981091,0.00981091,0.00981091
193,17296.9,2.21033,1.24333,0.95263,0.67048,0.29732,0.30712,0.13373,2.01753,1.1915,0.94311,0.00980992,0.00980992,0.00980992
194,17386.3,2.22989,1.24262,0.95125,0.672,0.29709,0.30747,0.13377,2.01731,1.19078,0.94302,0.00980893,0.00980893,0.00980893
195,17476.2,2.22571,1.24041,0.95054,0.66979,0.29746,0.30852,0.13374,2.01712,1.19025,0.94298,0.00980794,0.00980794,0.00980794
196,17565.9,2.21691,1.22866,0.95083,0.66548,0.29781,0.3082,0.13377,2.0172,1.18948,0.94298,0.00980695,0.00980695,0.00980695
197,17655.7,2.22356,1.23626,0.94883,0.67141,0.29732,0.30925,0.13411,2.01667,1.18874,0.94288,0.00980596,0.00980596,0.00980596
198,17745.6,2.22232,1.2391,0.95062,0.6646,0.30173,0.30851,0.13402,2.01656,1.18823,0.94283,0.00980497,0.00980497,0.00980497
199,17835.6,2.22225,1.23381,0.95142,0.6679,0.30102,0.30875,0.13442,2.01617,1.18726,0.9428,0.00980398,0.00980398,0.00980398
200,17926.3,2.22679,1.24127,0.95127,0.66871,0.30147,0.30944,0.13422,2.01592,1.18657,0.9428,0.00980299,0.00980299,0.00980299
201,18016.6,2.21639,1.23319,0.94913,0.67165,0.30158,0.30985,0.13447,2.01574,1.18599,0.94272,0.009802,0.009802,0.009802
202,18106.7,2.21899,1.23782,0.94933,0.67381,0.30074,0.31029,0.13474,2.01497,1.18505,0.94262,0.00980101,0.00980101,0.00980101
203,18196.3,2.22282,1.23447,0.951,0.67359,0.30316,0.3111,0.13453,2.01518,1.18452,0.94261,0.00980002,0.00980002,0.00980002
204,18286.1,2.21948,1.23505,0.95056,0.67553,0.30403,0.31127,0.13474,2.0152,1.18344,0.94255,0.00979903,0.00979903,0.00979903
205,18376.3,2.22049,1.23311,0.94877,0.67539,0.3048,0.31183,0.13503,2.01412,1.18264,0.94243,0.00979804,0.00979804,0.00979804
206,18466.6,2.22323,1.24566,0.9469,0.67613,0.30394,0.31149,0.135,2.01327,1.18198,0.94228,0.00979705,0.00979705,0.00979705
207,18556.4,2.21862,1.23238,0.94726,0.67705,0.30398,0.31168,0.13508,2.01316,1.18185,0.94216,0.00979606,0.00979606,0.00979606
208,18645.2,2.20892,1.23062,0.94647,0.6795,0.3039,0.31209,0.13532,2.01293,1.18163,0.9421,0.00979507,0.00979507,0.00979507
209,18735,2.22007,1.23989,0.94797,0.67794,0.30444,0.31177,0.13531,2.01244,1.1808,0.94201,0.00979408,0.00979408,0.00979408
210,18825.4,2.22254,1.2455,0.94804,0.68096,0.30472,0.31174,0.13521,2.01272,1.18042,0.94209,0.00979309,0.00979309,0.00979309
211,18915.2,2.21417,1.22848,0.94779,0.67374,0.30689,0.31292,0.13558,2.01193,1.17974,0.94191,0.0097921,0.0097921,0.0097921
212,19004.8,2.20816,1.22949,0.94704,0.67591,0.30848,0.31454,0.13585,2.01091,1.17912,0.94172,0.00979111,0.00979111,0.00979111
213,19095.2,2.22353,1.22852,0.94782,0.67515,0.30798,0.31542,0.13605,2.01068,1.17822,0.94177,0.00979012,0.00979012,0.00979012
214,19185.4,2.21786,1.23752,0.94781,0.67787,0.30866,0.31563,0.13612,2.00994,1.1776,0.94161,0.00978913,0.00978913,0.00978913
215,19275.4,2.21529,1.23954,0.95238,0.68009,0.30812,0.31556,0.13649,2.00973,1.17718,0.94151,0.00978814,0.00978814,0.00978814
216,19365.3,2.21818,1.22157,0.94695,0.68135,0.30762,0.31611,0.13675,2.00951,1.17644,0.94139,0.00978715,0.00978715,0.00978715
217,19454.6,2.21588,1.23349,0.94955,0.68418,0.30877,0.31706,0.13687,2.00945,1.17617,0.94142,0.00978616,0.00978616,0.00978616
218,19544.3,2.22812,1.23436,0.94788,0.68411,0.30826,0.31643,0.13688,2.00883,1.17534,0.94138,0.00978517,0.00978517,0.00978517
219,19634.4,2.23059,1.23718,0.94803,0.6886,0.30742,0.31744,0.13756,2.00817,1.17457,0.94121,0.00978418,0.00978418,0.00978418
220,19725.2,2.21144,1.22678,0.94606,0.70029,0.30651,0.31765,0.13768,2.00775,1.17395,0.94112,0.00978319,0.00978319,0.00978319
221,19815.5,2.21124,1.23244,0.9468,0.70817,0.30544,0.31801,0.13778,2.00741,1.17326,0.94109,0.0097822,0.0097822,0.0097822
222,19905.2,2.20443,1.22702,0.94861,0.70738,0.30577,0.31831,0.138,2.00698,1.17273,0.94095,0.00978121,0.00978121,0.00978121
223,19994.9,2.22245,1.22757,0.94741,0.71029,0.30527,0.31841,0.13816,2.00639,1.17198,0.94099,0.00978022,0.00978022,0.00978022
224,20084.8,2.21372,1.22872,0.94808,0.71254,0.30446,0.31869,0.13826,2.00564,1.17123,0.94089,0.00977923,0.00977923,0.00977923
225,20174.3,2.21702,1.23175,0.9491,0.71735,0.30486,0.3189,0.13845,2.00509,1.17072,0.9408,0.00977824,0.00977824,0.00977824
226,20263.9,2.20842,1.22147,0.94936,0.71437,0.30392,0.31987,0.13874,2.00472,1.17013,0.94076,0.00977725,0.00977725,0.00977725
227,20354.3,2.21796,1.22521,0.95021,0.71714,0.30547,0.32051,0.13899,2.00399,1.16918,0.94067,0.00977626,0.00977626,0.00977626
228,20444.9,2.2052,1.22139,0.94723,0.59142,0.30551,0.32122,0.13921,2.00347,1.16835,0.94064,0.00977527,0.00977527,0.00977527
229,20534.7,2.20683,1.21865,0.94572,0.5938,0.30534,0.32229,0.13925,2.00345,1.16813,0.94063,0.00977428,0.00977428,0.00977428
230,20623.7,2.21017,1.23622,0.94922,0.59206,0.30552,0.32235,0.13954,2.00276,1.16758,0.94043,0.00977329,0.00977329,0.00977329
231,20713.9,2.22038,1.22921,0.94802,0.58774,0.30529,0.32198,0.1395,2.00238,1.16721,0.94042,0.0097723,0.0097723,0.0097723
232,20803.1,2.21302,1.21891,0.94926,0.58931,0.30514,0.32278,0.1396,2.00177,1.1665,0.94019,0.00977131,0.00977131,0.00977131
233,20892.9,2.20441,1.21701,0.94722,0.59386,0.30507,0.32387,0.13973,2.00156,1.1663,0.94015,0.00977032,0.00977032,0.00977032
234,20983.2,2.21017,1.22492,0.94737,0.59351,0.30621,0.32429,0.13987,2.00079,1.16591,0.94008,0.00976933,0.00976933,0.00976933
235,21072.6,2.21435,1.22827,0.9501,0.59299,0.30648,0.32446,0.13973,1.99999,1.16575,0.93995,0.00976834,0.00976834,0.00976834
236,21161.8,2.20614,1.22474,0.94699,0.58532,0.30716,0.32472,0.14035,2.0001,1.16572,0.93988,0.00976735,0.00976735,0.00976735
237,21252.3,2.21214,1.22098,0.94741,0.57267,0.31143,0.32569,0.14054,1.99932,1.16507,0.93972,0.00976636,0.00976636,0.00976636
238,21342.6,2.20221,1.22902,0.94923,0.57742,0.31069,0.32522,0.14059,1.99903,1.16485,0.93956,0.00976537,0.00976537,0.00976537
239,21432.1,2.21102,1.23288,0.94688,0.5797,0.31028,0.32571,0.1408,1.99856,1.16427,0.93955,0.00976438,0.00976438,0.00976438
240,21522.3,2.19872,1.21752,0.94916,0.58405,0.31001,0.32665,0.14105,1.9982,1.16415,0.93951,0.00976339,0.00976339,0.00976339
241,21612.2,2.20162,1.22399,0.94644,0.58112,0.3103,0.32775,0.14179,1.9974,1.1638,0.93942,0.0097624,0.0097624,0.0097624
242,21702.3,2.19577,1.21006,0.94605,0.58151,0.30999,0.32767,0.14187,1.99735,1.16349,0.9394,0.00976141,0.00976141,0.00976141
243,21792.3,2.20148,1.20857,0.94349,0.57985,0.3102,0.32798,0.1418,1.99683,1.16306,0.93929,0.00976042,0.00976042,0.00976042
244,21881.2,2.19516,1.21342,0.9452,0.57914,0.31051,0.32802,0.14192,1.99628,1.1625,0.93925,0.00975943,0.00975943,0.00975943
245,21970.9,2.19973,1.21488,0.94733,0.58141,0.30973,0.32841,0.14218,1.99569,1.1622,0.93917,0.00975844,0.00975844,0.00975844
246,22061.3,2.20864,1.21987,0.94726,0.57842,0.31034,0.32975,0.1427,1.99494,1.16179,0.9391,0.00975745,0.00975745,0.00975745
247,22151.4,2.19384,1.21654,0.94722,0.58013,0.30996,0.32988,0.14273,1.99395,1.16102,0.93901,0.00975646,0.00975646,0.00975646
248,22241.9,2.20538,1.21093,0.94422,0.57611,0.31112,0.3304,0.14265,1.99374,1.16056,0.93894,0.00975547,0.00975547,0.00975547
249,22331.4,2.20619,1.2182,0.94818,0.57641,0.31077,0.33142,0.14325,1.99345,1.16047,0.93875,0.00975448,0.00975448,0.00975448
250,22421.2,2.20024,1.21226,0.94749,0.40489,0.32502,0.3316,0.14328,1.99317,1.16016,0.93867,0.00975349,0.00975349,0.00975349
251,22511.5,2.20507,1.21541,0.94622,0.40319,0.3265,0.33177,0.14346,1.99264,1.15956,0.93867,0.0097525,0.0097525,0.0097525
252,22600.8,2.20551,1.21661,0.94751,0.40204,0.32795,0.33243,0.14349,1.99268,1.15913,0.93867,0.00975151,0.00975151,0.00975151
253,22690.6,2.20271,1.21602,0.94424,0.39932,0.32805,0.33267,0.14366,1.99215,1.15884,0.93863,0.00975052,0.00975052,0.00975052
254,22780.9,2.21546,1.21444,0.94635,0.39848,0.32839,0.33272,0.14365,1.99246,1.15831,0.93867,0.00974953,0.00974953,0.00974953
255,22869.3,2.19814,1.21244,0.9471,0.39489,0.32932,0.33302,0.14378,1.99218,1.1578,0.93852,0.00974854,0.00974854,0.00974854
256,22958.6,2.19966,1.20824,0.94591,0.3975,0.33025,0.33325,0.14393,1.99202,1.15719,0.93848,0.00974755,0.00974755,0.00974755
257,23047.8,2.19519,1.20995,0.94423,0.39392,0.33,0.33202,0.14375,1.99147,1.15674,0.93846,0.00974656,0.00974656,0.00974656
258,23137.5,2.20208,1.20733,0.94738,0.39552,0.32977,0.33258,0.14392,1.9914,1.15671,0.93854,0.00974557,0.00974557,0.00974557
259,23227.3,2.19784,1.2063,0.94322,0.39732,0.32904,0.33288,0.14416,1.99081,1.15621,0.93843,0.00974458,0.00974458,0.00974458
260,23317.3,2.20289,1.2018,0.94141,0.3988,0.32909,0.33383,0.14412,1.99041,1.15599,0.93836,0.00974359,0.00974359,0.00974359
261,23407.5,2.19301,1.20651,0.94309,0.39684,0.32964,0.33468,0.14452,1.98978,1.15533,0.93839,0.0097426,0.0097426,0.0097426
262,23496.4,2.19135,1.20823,0.9466,0.40133,0.33002,0.33581,0.14492,1.98936,1.15529,0.93835,0.00974161,0.00974161,0.00974161
263,23585.5,2.20888,1.21855,0.94411,0.40641,0.33214,0.33554,0.14476,1.98907,1.15503,0.93822,0.00974062,0.00974062,0.00974062
264,23674.9,2.20505,1.21377,0.94495,0.41553,0.33112,0.33504,0.14478,1.98847,1.15441,0.93817,0.00973963,0.00973963,0.00973963
265,23764,2.19565,1.20944,0.94519,0.41534,0.33144,0.33553,0.1449,1.98824,1.15376,0.93805,0.00973864,0.00973864,0.00973864
266,23853.8,2.18549,1.20893,0.94455,0.41528,0.33152,0.33632,0.1451,1.98798,1.1531,0.938,0.00973765,0.00973765,0.00973765
267,23943,2.19633,1.21216,0.94738,0.4145,0.33148,0.33721,0.14525,1.98803,1.15264,0.93804,0.00973666,0.00973666,0.00973666
268,24032.7,2.2035,1.21046,0.94508,0.41412,0.33236,0.33713,0.1455,1.98799,1.15234,0.93789,0.00973567,0.00973567,0.00973567
269,24122.5,2.18493,1.20168,0.94737,0.40855,0.33769,0.33645,0.14567,1.98822,1.15192,0.93786,0.00973468,0.00973468,0.00973468
270,24212.6,2.20068,1.20637,0.94469,0.41007,0.34128,0.33701,0.14584,1.98791,1.15163,0.93782,0.00973369,0.00973369,0.00973369
271,24301.9,2.20118,1.21717,0.9471,0.41224,0.34566,0.33779,0.14569,1.98781,1.15096,0.93788,0.0097327,0.0097327,0.0097327
272,24391.5,2.18887,1.19673,0.94558,0.41431,0.34572,0.33781,0.14556,1.98736,1.15051,0.93782,0.00973171,0.00973171,0.00973171
273,24480.8,2.19233,1.20329,0.94628,0.41432,0.34673,0.33862,0.1457,1.98665,1.14954,0.93774,0.00973072,0.00973072,0.00973072
274,24571.2,2.19272,1.20464,0.94314,0.41332,0.34639,0.33833,0.14589,1.98656,1.14939,0.9377,0.00972973,0.00972973,0.00972973
275,24660.4,2.18384,1.19909,0.94565,0.41396,0.34953,0.33867,0.14591,1.98641,1.14892,0.93747,0.00972874,0.00972874,0.00972874
276,24750.1,2.19084,1.19722,0.94243,0.41451,0.34881,0.33964,0.14617,1.98625,1.14853,0.93747,0.00972775,0.00972775,0.00972775
277,24839.2,2.18935,1.20255,0.94689,0.42062,0.34618,0.33894,0.14639,1.98601,1.14838,0.93741,0.00972676,0.00972676,0.00972676
278,24929.2,2.18324,1.21061,0.94586,0.42744,0.34698,0.34053,0.1465,1.98554,1.14777,0.93729,0.00972577,0.00972577,0.00972577
279,25019.8,2.19204,1.20618,0.94568,0.4287,0.347,0.34017,0.1465,1.98525,1.14729,0.93726,0.00972478,0.00972478,0.00972478
280,25109,2.17939,1.19747,0.94563,0.43049,0.34815,0.34061,0.14659,1.98492,1.14681,0.93715,0.00972379,0.00972379,0.00972379
281,25198.6,2.18351,1.196,0.94372,0.43205,0.34867,0.34123,0.14693,1.98409,1.14618,0.93704,0.0097228,0.0097228,0.0097228
282,25287.9,2.19279,1.19548,0.94472,0.43457,0.34914,0.34159,0.14726,1.98409,1.1461,0.93696,0.00972181,0.00972181,0.00972181
283,25377.6,2.19632,1.20259,0.94769,0.43701,0.34804,0.34197,0.14715,1.98404,1.14561,0.93688,0.00972082,0.00972082,0.00972082
284,25468.2,2.19992,1.20569,0.94512,0.44256,0.34884,0.34265,0.1473,1.98351,1.14514,0.9369,0.00971983,0.00971983,0.00971983
285,25558.5,2.1839,1.19854,0.94237,0.44362,0.34885,0.34306,0.14741,1.98404,1.14524,0.93686,0.00971884,0.00971884,0.00971884
286,25649.3,2.18552,1.19564,0.94583,0.44211,0.34846,0.34309,0.14747,1.98327,1.1449,0.93677,0.00971785,0.00971785,0.00971785
287,25740.2,2.18762,1.20595,0.94773,0.44756,0.34818,0.34358,0.14746,1.98316,1.14464,0.93669,0.00971686,0.00971686,0.00971686
288,25830.4,2.19172,1.20816,0.94718,0.44514,0.349,0.34483,0.14811,1.98327,1.14439,0.93658,0.00971587,0.00971587,0.00971587
289,25920.4,2.17911,1.2019,0.94586,0.44754,0.34929,0.34477,0.14813,1.983,1.14407,0.93649,0.00971488,0.00971488,0.00971488
290,26010.4,2.19276,1.20554,0.94584,0.45121,0.34883,0.34374,0.14778,1.98278,1.1438,0.93652,0.00971389,0.00971389,0.00971389
291,26099.9,2.18721,1.20737,0.94544,0.45679,0.34923,0.34382,0.14803,1.98283,1.14365,0.93642,0.0097129,0.0097129,0.0097129
292,26191.1,2.185,1.18888,0.94232,0.45939,0.34972,0.34423,0.14823,1.98206,1.14293,0.93631,0.00971191,0.00971191,0.00971191
293,26281.5,2.19911,1.20886,0.94378,0.45788,0.35383,0.34508,0.14863,1.98167,1.14242,0.93625,0.00971092,0.00971092,0.00971092
294,26371,2.17731,1.19101,0.94115,0.45804,0.35469,0.34487,0.14883,1.98139,1.1421,0.93617,0.00970993,0.00970993,0.00970993
295,26460.3,2.19022,1.20399,0.94476,0.46955,0.34971,0.34468,0.14878,1.98119,1.14206,0.93616,0.00970894,0.00970894,0.00970894
296,26550.4,2.19538,1.19828,0.94303,0.46952,0.34967,0.34479,0.14873,1.98145,1.14162,0.93619,0.00970795,0.00970795,0.00970795
297,26640.5,2.18854,1.19878,0.94405,0.4723,0.3489,0.34507,0.14887,1.98096,1.14161,0.93596,0.00970696,0.00970696,0.00970696
298,26730.2,2.18398,1.19487,0.94623,0.47018,0.34928,0.34448,0.14895,1.98147,1.14161,0.93596,0.00970597,0.00970597,0.00970597
299,26821,2.18651,1.19446,0.94183,0.47118,0.34867,0.3443,0.14893,1.98105,1.14122,0.93595,0.00970498,0.00970498,0.00970498
300,26910.5,2.19588,1.20687,0.94295,0.4739,0.348,0.34471,0.14894,1.98061,1.14086,0.93593,0.00970399,0.00970399,0.00970399
301,27000.9,2.18627,1.19473,0.94547,0.47579,0.34871,0.34591,0.14921,1.98093,1.14055,0.93592,0.009703,0.009703,0.009703
302,27091.3,2.19362,1.2044,0.94459,0.47625,0.349,0.34571,0.14899,1.98069,1.14022,0.93583,0.00970201,0.00970201,0.00970201
303,27180.9,2.18504,1.19712,0.94188,0.47292,0.3491,0.34433,0.14866,1.98052,1.13979,0.93584,0.00970102,0.00970102,0.00970102
304,27270.5,2.18957,1.1938,0.94061,0.47711,0.34886,0.34434,0.14892,1.98108,1.13977,0.9357,0.00970003,0.00970003,0.00970003
305,27360.6,2.18803,1.19117,0.94295,0.47442,0.3506,0.34554,0.14909,1.98112,1.13938,0.93565,0.00969904,0.00969904,0.00969904
306,27450.3,2.16967,1.18457,0.94486,0.47742,0.35001,0.34583,0.14924,1.98019,1.13872,0.93562,0.00969805,0.00969805,0.00969805
307,27540.1,2.18417,1.19096,0.9411,0.47844,0.35129,0.34598,0.14918,1.97963,1.13858,0.93557,0.00969706,0.00969706,0.00969706
308,27631.3,2.19791,1.19622,0.94237,0.4816,0.35215,0.34648,0.14958,1.97931,1.13824,0.93551,0.00969607,0.00969607,0.00969607
309,27721,2.18248,1.19016,0.94309,0.46269,0.34824,0.34699,0.14936,1.97874,1.13794,0.93542,0.00969508,0.00969508,0.00969508
310,27810.5,2.18393,1.19654,0.94224,0.46954,0.3493,0.34882,0.1499,1.97786,1.13732,0.93527,0.00969409,0.00969409,0.00969409
311,27900.5,2.17102,1.18707,0.9415,0.46452,0.34874,0.34802,0.14965,1.97793,1.13722,0.93515,0.0096931,0.0096931,0.0096931
312,27990.8,2.17824,1.19248,0.94397,0.46009,0.34774,0.34762,0.14969,1.97762,1.13652,0.93513,0.00969211,0.00969211,0.00969211
313,28080.7,2.18061,1.1972,0.94141,0.47213,0.35072,0.34864,0.15013,1.97715,1.13617,0.9351,0.00969112,0.00969112,0.00969112
314,28170.6,2.18124,1.19551,0.94472,0.47326,0.35178,0.34862,0.15051,1.97667,1.13605,0.93507,0.00969013,0.00969013,0.00969013
315,28263.8,2.20018,1.2113,0.94411,0.48258,0.35437,0.35039,0.15083,1.97605,1.13543,0.93516,0.00968914,0.00968914,0.00968914
316,28359.3,2.1808,1.19499,0.94774,0.48372,0.35447,0.35155,0.15094,1.97514,1.13454,0.9351,0.00968815,0.00968815,0.00968815
317,28453.2,2.18119,1.1957,0.9432,0.47427,0.35801,0.35255,0.15138,1.97459,1.13456,0.93503,0.00968716,0.00968716,0.00968716
318,28552.5,2.18738,1.19226,0.94241,0.47187,0.35862,0.35231,0.15116,1.97383,1.13406,0.93504,0.00968617,0.00968617,0.00968617
319,28645.3,2.18359,1.18759,0.94103,0.4792,0.35807,0.3527,0.15157,1.973,1.13383,0.93492,0.00968518,0.00968518,0.00968518
320,28735.8,2.17732,1.18695,0.94201,0.48092,0.35759,0.35369,0.15169,1.97309,1.13377,0.93483,0.00968419,0.00968419,0.00968419
321,28825.5,2.18223,1.19824,0.9435,0.48303,0.357,0.35345,0.15182,1.97277,1.13322,0.93481,0.0096832,0.0096832,0.0096832
322,28915.5,2.17164,1.17932,0.9399,0.48615,0.35584,0.35356,0.15224,1.97204,1.13284,0.93472,0.00968221,0.00968221,0.00968221
323,29004.2,2.17298,1.18823,0.94068,0.48793,0.35696,0.3538,0.1522,1.97145,1.13249,0.9346,0.00968122,0.00968122,0.00968122
324,29093.6,2.17968,1.18757,0.94404,0.4865,0.35657,0.35385,0.15227,1.97143,1.13208,0.93457,0.00968023,0.00968023,0.00968023
325,29182.7,2.18896,1.19508,0.94261,0.48997,0.35562,0.35504,0.15251,1.97091,1.13181,0.93458,0.00967924,0.00967924,0.00967924
326,29272.6,2.1711,1.18303,0.94299,0.49185,0.35443,0.35386,0.15249,1.97051,1.13171,0.93449,0.00967825,0.00967825,0.00967825
327,29361.4,2.16864,1.18899,0.94432,0.49726,0.35359,0.35382,0.15235,1.97038,1.13145,0.93445,0.00967726,0.00967726,0.00967726
328,29450.8,2.18043,1.18657,0.94373,0.49784,0.35311,0.35411,0.15236,1.96961,1.13138,0.93439,0.00967627,0.00967627,0.00967627
329,29539.8,2.18619,1.19247,0.94307,0.49619,0.35239,0.35423,0.1524,1.96936,1.13116,0.93433,0.00967528,0.00967528,0.00967528
330,29628.6,2.17522,1.18583,0.94086,0.49491,0.3524,0.35456,0.15252,1.9685,1.1306,0.9343,0.00967429,0.00967429,0.00967429
331,29720.3,2.16491,1.17931,0.942,0.4945,0.35221,0.35465,0.15234,1.96816,1.13027,0.93423,0.0096733,0.0096733,0.0096733
332,29808.8,2.16888,1.1874,0.94151,0.49275,0.35341,0.35524,0.15247,1.96801,1.13001,0.9342,0.00967231,0.00967231,0.00967231
333,29897.6,2.17229,1.19588,0.94113,0.48907,0.35346,0.35572,0.15311,1.96749,1.12969,0.93408,0.00967132,0.00967132,0.00967132
334,29987.5,2.16934,1.17323,0.9382,0.48981,0.35313,0.35564,0.1537,1.96774,1.1295,0.93412,0.00967033,0.00967033,0.00967033
335,30077.1,2.17199,1.18893,0.94123,0.48954,0.35374,0.35671,0.15359,1.96739,1.12925,0.93404,0.00966934,0.00966934,0.00966934
336,30166.4,2.1653,1.17984,0.94147,0.49985,0.35231,0.35755,0.15391,1.9664,1.129,0.9339,0.00966835,0.00966835,0.00966835
337,30255.4,2.1757,1.18575,0.94268,0.50087,0.35157,0.35768,0.15375,1.96645,1.12906,0.93387,0.00966736,0.00966736,0.00966736
338,30345.7,2.17868,1.19633,0.94219,0.5075,0.35222,0.3601,0.15489,1.96629,1.12872,0.93378,0.00966637,0.00966637,0.00966637
339,30435.9,2.18056,1.18605,0.9404,0.51377,0.35118,0.36031,0.15476,1.96664,1.12867,0.93377,0.00966538,0.00966538,0.00966538
340,30526.4,2.17698,1.17892,0.93928,0.51014,0.3519,0.36054,0.15481,1.96643,1.12865,0.93374,0.00966439,0.00966439,0.00966439
341,30616.9,2.17756,1.17984,0.93973,0.5122,0.3511,0.36059,0.15503,1.96686,1.12851,0.93374,0.0096634,0.0096634,0.0096634
342,30707.5,2.17304,1.18375,0.94224,0.51205,0.35122,0.36062,0.15518,1.96599,1.12802,0.93376,0.00966241,0.00966241,0.00966241
343,30797.1,2.17626,1.18915,0.9399,0.51176,0.35138,0.36104,0.15519,1.96596,1.12769,0.93361,0.00966142,0.00966142,0.00966142
344,30887.9,2.18167,1.19624,0.94002,0.51243,0.35164,0.36142,0.1551,1.96561,1.12739,0.93352,0.00966043,0.00966043,0.00966043
345,30977.7,2.17665,1.19108,0.9419,0.51211,0.35348,0.36191,0.1551,1.96449,1.12694,0.93348,0.00965944,0.00965944,0.00965944
346,31068.5,2.17737,1.18118,0.9401,0.5124,0.3532,0.36241,0.15529,1.96389,1.12633,0.9334,0.00965845,0.00965845,0.00965845
347,31159.5,2.17768,1.18268,0.94034,0.51244,0.35324,0.36274,0.15551,1.96424,1.12623,0.93335,0.00965746,0.00965746,0.00965746
348,31250.7,2.1656,1.18895,0.94178,0.50748,0.34912,0.36167,0.15523,1.96417,1.1257,0.93331,0.00965647,0.00965647,0.00965647
349,31340.4,2.17326,1.17856,0.94081,0.50531,0.3502,0.36297,0.1558,1.96429,1.12556,0.93327,0.00965548,0.00965548,0.00965548
350,31430.3,2.17819,1.1813,0.94384,0.50451,0.35367,0.36279,0.15584,1.96425,1.12518,0.93332,0.00965449,0.00965449,0.00965449
351,31520.5,2.16765,1.17691,0.94037,0.50414,0.354,0.36317,0.15614,1.964,1.12457,0.93327,0.0096535,0.0096535,0.0096535
352,31610.7,2.1699,1.18822,0.94323,0.50287,0.35403,0.36249,0.15643,1.96386,1.12419,0.93309,0.00965251,0.00965251,0.00965251
353,31701,2.16877,1.18297,0.94263,0.501,0.35498,0.36251,0.15641,1.96478,1.12408,0.93314,0.00965152,0.00965152,0.00965152
354,31791.7,2.17792,1.18526,0.94278,0.50026,0.35505,0.36361,0.15673,1.96501,1.12438,0.93312,0.00965053,0.00965053,0.00965053
355,31882.9,2.18187,1.18286,0.94086,0.48514,0.36056,0.36429,0.15678,1.96492,1.12381,0.93313,0.00964954,0.00964954,0.00964954
356,31974,2.1663,1.17768,0.94081,0.48774,0.35917,0.36537,0.15689,1.96488,1.12379,0.93317,0.00964855,0.00964855,0.00964855
357,32065.5,2.1674,1.18079,0.93898,0.49275,0.35711,0.3656,0.15708,1.96508,1.12323,0.93309,0.00964756,0.00964756,0.00964756
358,32156.5,2.16724,1.17861,0.9419,0.48692,0.35932,0.36548,0.1569,1.96401,1.12268,0.93311,0.00964657,0.00964657,0.00964657
359,32247.3,2.1729,1.17915,0.94261,0.49091,0.35955,0.3662,0.15687,1.96365,1.12199,0.93307,0.00964558,0.00964558,0.00964558
360,32338.9,2.16568,1.17042,0.93931,0.48934,0.35998,0.3668,0.15715,1.96316,1.12167,0.93306,0.00964459,0.00964459,0.00964459
361,32429.6,2.1644,1.1893,0.94432,0.48929,0.36073,0.36597,0.15685,1.96261,1.12092,0.93298,0.0096436,0.0096436,0.0096436
362,32521,2.16948,1.18104,0.93864,0.48149,0.35969,0.3652,0.15721,1.96169,1.12018,0.93301,0.00964261,0.00964261,0.00964261
363,32610.9,2.1767,1.17956,0.9408,0.48831,0.3601,0.3659,0.15694,1.9623,1.11975,0.93293,0.00964162,0.00964162,0.00964162
364,32701.3,2.16772,1.18017,0.94074,0.48299,0.36375,0.3679,0.15747,1.96322,1.11959,0.93294,0.00964063,0.00964063,0.00964063
365,32792.9,2.16884,1.17912,0.94253,0.48695,0.36314,0.36818,0.15764,1.96377,1.11941,0.9329,0.00963964,0.00963964,0.00963964
