epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,14095.1,2.28517,1.35571,0.95713,0.65768,0.28991,0.29171,0.12225,2.05822,1.26759,0.94728,0.00984952,0.00984952,0.00984952
154,14188.1,2.27302,1.32663,0.95638,0.64103,0.293,0.29162,0.12199,2.05838,1.26716,0.94735,0.00984853,0.00984853,0.00984853
155,14280.9,2.28025,1.33876,0.95924,0.64336,0.29023,0.29118,0.12205,2.0573,1.26659,0.94724,0.00984754,0.00984754,0.00984754
156,14372.2,2.27114,1.33715,0.95957,0.64061,0.291,0.29103,0.12216,2.05713,1.26635,0.94714,0.00984655,0.00984655,0.00984655
157,14464.9,2.27623,1.32724,0.95598,0.63451,0.29012,0.29041,0.12239,2.05541,1.26535,0.9469,0.00984556,0.00984556,0.00984556
158,14557.1,2.27871,1.3383,0.95947,0.63397,0.29027,0.29085,0.12273,2.05521,1.26529,0.94678,0.00984457,0.00984457,0.00984457
159,14649.4,2.26808,1.3214,0.95653,0.64163,0.28977,0.29104,0.12248,2.05454,1.26481,0.94667,0.00984358,0.00984358,0.00984358
160,14741.4,2.27185,1.33593,0.95802,0.65419,0.28927,0.29186,0.12281,2.05355,1.26433,0.94648,0.00984259,0.00984259,0.00984259
161,14833.9,2.27981,1.33783,0.95857,0.64278,0.29082,0.29204,0.12293,2.05267,1.26342,0.94639,0.0098416,0.0098416,0.0098416
162,14925.9,2.27068,1.33871,0.95941,0.64261,0.29105,0.29205,0.12304,2.05232,1.26357,0.94634,0.00984061,0.00984061,0.00984061
163,15017.6,2.26922,1.32576,0.95546,0.64146,0.29081,0.29215,0.12319,2.0521,1.26291,0.94633,0.00983962,0.00983962,0.00983962
164,15110.4,2.28067,1.32982,0.95681,0.64932,0.28953,0.29292,0.12326,2.05153,1.26212,0.94625,0.00983863,0.00983863,0.00983863
165,15202.4,2.26696,1.32742,0.95718,0.65425,0.28896,0.29356,0.1235,2.05122,1.26138,0.94615,0.00983764,0.00983764,0.00983764
166,15294.3,2.27857,1.33233,0.95661,0.65927,0.28834,0.29369,0.12358,2.0507,1.26066,0.94612,0.00983665,0.00983665,0.00983665
167,15385.5,2.26299,1.32149,0.95941,0.65826,0.28686,0.29377,0.12385,2.05106,1.26007,0.94607,0.00983566,0.00983566,0.00983566
168,15478.4,2.28238,1.34054,0.9558,0.65473,0.29296,0.29626,0.12416,2.04995,1.25953,0.94591,0.00983467,0.00983467,0.00983467
169,15569.8,2.26627,1.32249,0.95716,0.67003,0.29467,0.30108,0.12487,2.04918,1.25851,0.94588,0.00983368,0.00983368,0.00983368
170,15662.4,2.27915,1.32622,0.95819,0.6692,0.29485,0.30063,0.12533,2.04811,1.25756,0.94577,0.00983269,0.00983269,0.00983269
171,15754.8,2.27288,1.32508,0.95495,0.66773,0.29314,0.30114,0.12525,2.04772,1.25662,0.94561,0.0098317,0.0098317,0.0098317
172,15846.3,2.26508,1.33752,0.96099,0.67701,0.29385,0.30225,0.12553,2.0477,1.25649,0.94557,0.00983071,0.00983071,0.00983071
173,15938.4,2.25917,1.3094,0.9569,0.67987,0.2928,0.3009,0.12555,2.04708,1.25571,0.94555,0.00982972,0.00982972,0.00982972
174,16030.2,2.26018,1.32184,0.95602,0.68116,0.29241,0.30066,0.12572,2.04648,1.25555,0.94547,0.00982873,0.00982873,0.00982873
175,16122.7,2.26757,1.31671,0.95634,0.68098,0.29274,0.30205,0.12616,2.04682,1.25495,0.94543,0.00982774,0.00982774,0.00982774
176,16214.5,2.26943,1.33346,0.95701,0.67209,0.29081,0.30026,0.12591,2.04637,1.25424,0.94541,0.00982675,0.00982675,0.00982675
177,16306.1,2.25318,1.31795,0.95382,0.67753,0.2894,0.30151,0.12635,2.04605,1.25359,0.9453,0.00982576,0.00982576,0.00982576
178,16398.4,2.26781,1.32426,0.95708,0.6801,0.29091,0.30257,0.12656,2.04581,1.25294,0.94532,0.00982477,0.00982477,0.00982477
179,16491,2.26813,1.31503,0.95459,0.68038,0.29027,0.3026,0.12671,2.04607,1.2531,0.94533,0.00982378,0.00982378,0.00982378
180,16583.1,2.25972,1.31433,0.95519,0.68693,0.2897,0.30439,0.1272,2.04448,1.25251,0.94525,0.00982279,0.00982279,0.00982279
