epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,6542.16,2.20755,1.25714,0.94631,0.69353,0.31768,0.32597,0.14054,2.00121,1.20559,0.93881,0.00990397,0.00990397,0.00990397
99,6608.61,2.205,1.27953,0.95217,0.69404,0.31804,0.32736,0.14098,2.00038,1.20448,0.93881,0.00990298,0.00990298,0.00990298
100,6674.25,2.20388,1.26311,0.95191,0.69033,0.31929,0.32756,0.14118,1.99967,1.2045,0.93871,0.00990199,0.00990199,0.00990199
101,6741.13,2.21524,1.26289,0.94756,0.69343,0.3191,0.32793,0.14101,1.9986,1.20358,0.93867,0.009901,0.009901,0.009901
102,6807.66,2.21868,1.25971,0.9496,0.69447,0.31708,0.32799,0.14138,1.99778,1.20277,0.93861,0.00990001,0.00990001,0.00990001
103,6873.9,2.21075,1.26464,0.9519,0.70016,0.31643,0.32875,0.14189,1.9975,1.20157,0.93855,0.00989902,0.00989902,0.00989902
104,6940.84,2.21434,1.27151,0.95039,0.6958,0.31734,0.32898,0.14216,1.99676,1.20067,0.93847,0.00989803,0.00989803,0.00989803
105,7008.64,2.2158,1.27,0.9513,0.69477,0.31901,0.32917,0.14215,1.99657,1.20091,0.93845,0.00989704,0.00989704,0.00989704
106,7075.58,2.20726,1.26535,0.94829,0.69298,0.32059,0.33028,0.14283,1.99594,1.20015,0.93839,0.00989605,0.00989605,0.00989605
107,7142.99,2.20806,1.26277,0.95001,0.69577,0.32015,0.33095,0.14257,1.9941,1.19882,0.93818,0.00989506,0.00989506,0.00989506
108,7210.08,2.21431,1.25301,0.94707,0.70434,0.31993,0.33107,0.14311,1.9934,1.19882,0.93823,0.00989407,0.00989407,0.00989407
109,7277.77,2.21822,1.25903,0.94913,0.70812,0.31794,0.33178,0.14297,1.99289,1.19831,0.93807,0.00989308,0.00989308,0.00989308
110,7344.37,2.19654,1.2529,0.94744,0.69963,0.32134,0.33193,0.14345,1.99203,1.19811,0.93793,0.00989209,0.00989209,0.00989209
111,7411.77,2.20201,1.24763,0.94772,0.70298,0.32093,0.33185,0.14343,1.99115,1.19724,0.93783,0.0098911,0.0098911,0.0098911
112,7478.52,2.20601,1.2656,0.94701,0.70944,0.31983,0.33111,0.14329,1.99126,1.19659,0.93786,0.00989011,0.00989011,0.00989011
113,7545.74,2.19557,1.24716,0.94799,0.71074,0.31981,0.33247,0.1436,1.99084,1.19651,0.93779,0.00988912,0.00988912,0.00988912
114,7612.57,2.19008,1.24678,0.9474,0.58684,0.32035,0.33273,0.1436,1.99043,1.19555,0.9377,0.00988813,0.00988813,0.00988813
115,7679.05,2.20314,1.26104,0.94864,0.58863,0.32008,0.33294,0.14428,1.99026,1.19523,0.93754,0.00988714,0.00988714,0.00988714
116,7746.95,2.20515,1.2455,0.94636,0.58562,0.32068,0.33226,0.14379,1.98995,1.19518,0.93743,0.00988615,0.00988615,0.00988615
117,7814.37,2.19422,1.2484,0.94926,0.58679,0.32035,0.3327,0.1441,1.98888,1.19428,0.93748,0.00988516,0.00988516,0.00988516
118,7880.93,2.19425,1.25571,0.95093,0.58609,0.32063,0.33279,0.14411,1.98852,1.19446,0.93746,0.00988417,0.00988417,0.00988417
119,7947.24,2.19782,1.25503,0.94533,0.58984,0.321,0.33319,0.14418,1.98884,1.19451,0.93738,0.00988318,0.00988318,0.00988318
120,8013.8,2.20091,1.26568,0.94969,0.59059,0.3214,0.33411,0.14474,1.98778,1.19335,0.9373,0.00988219,0.00988219,0.00988219
121,8081,2.18603,1.24698,0.94768,0.59207,0.32042,0.33506,0.1451,1.98679,1.1925,0.93722,0.0098812,0.0098812,0.0098812
122,8148.24,2.19656,1.25474,0.94757,0.59121,0.32021,0.3354,0.14528,1.98629,1.19204,0.93709,0.00988021,0.00988021,0.00988021
123,8215.14,2.19382,1.25785,0.95015,0.59431,0.32011,0.33574,0.14519,1.98607,1.1923,0.93704,0.00987922,0.00987922,0.00987922
124,8282.58,2.19392,1.24568,0.94711,0.58871,0.32149,0.33563,0.14507,1.98626,1.19265,0.93704,0.00987823,0.00987823,0.00987823
125,8349.95,2.20262,1.24995,0.94461,0.59044,0.32196,0.33626,0.14549,1.98597,1.19209,0.93695,0.00987724,0.00987724,0.00987724
126,8417.33,2.19418,1.24996,0.94708,0.58781,0.32187,0.3363,0.1455,1.98525,1.1911,0.9369,0.00987625,0.00987625,0.00987625
127,8485.15,2.19726,1.24592,0.94758,0.59406,0.32023,0.33638,0.14585,1.98459,1.19075,0.93677,0.00987526,0.00987526,0.00987526
128,8552.05,2.19734,1.25243,0.94627,0.59291,0.31919,0.336,0.14585,1.9846,1.19017,0.93658,0.00987427,0.00987427,0.00987427
129,8619.23,2.19215,1.23531,0.94435,0.59414,0.31924,0.3364,0.14656,1.98436,1.19043,0.9366,0.00987328,0.00987328,0.00987328
130,8686.67,2.18179,1.22973,0.94641,0.5918,0.31918,0.33668,0.1467,1.98411,1.19,0.9366,0.00987229,0.00987229,0.00987229
131,8753.52,2.19394,1.24743,0.94454,0.58949,0.31954,0.33689,0.14699,1.98352,1.18912,0.93646,0.0098713,0.0098713,0.0098713
132,8821.08,2.18117,1.23716,0.94341,0.58809,0.32046,0.33661,0.1468,1.98355,1.18893,0.9365,0.00987031,0.00987031,0.00987031
133,8887.58,2.17797,1.24389,0.94606,0.58595,0.32029,0.33705,0.1471,1.98323,1.18833,0.93645,0.00986932,0.00986932,0.00986932
134,8954.42,2.18167,1.24478,0.94655,0.58283,0.32292,0.33733,0.14766,1.98287,1.18784,0.93639,0.00986833,0.00986833,0.00986833
135,9022.12,2.18853,1.23513,0.94788,0.59222,0.32056,0.33873,0.14759,1.98236,1.18754,0.93637,0.00986734,0.00986734,0.00986734
136,9089.01,2.18974,1.23145,0.94363,0.58949,0.32288,0.33903,0.14773,1.98228,1.18708,0.93628,0.00986635,0.00986635,0.00986635
137,9156.13,2.18524,1.239,0.94566,0.58531,0.32365,0.33926,0.1478,1.98189,1.18656,0.93633,0.00986536,0.00986536,0.00986536
138,9222.92,2.18381,1.23974,0.9487,0.58299,0.32297,0.33882,0.14772,1.98189,1.18622,0.93632,0.00986437,0.00986437,0.00986437
139,9288.78,2.18175,1.23621,0.94567,0.59204,0.31978,0.33837,0.14757,1.98122,1.18512,0.93628,0.00986338,0.00986338,0.00986338
140,9355.71,2.19656,1.24727,0.94405,0.58663,0.32118,0.33938,0.14821,1.98066,1.18428,0.93623,0.00986239,0.00986239,0.00986239
141,9422.98,2.17701,1.23116,0.94453,0.58642,0.32123,0.34041,0.14878,1.97999,1.18392,0.9361,0.0098614,0.0098614,0.0098614
142,9489.36,2.18086,1.23277,0.94501,0.58854,0.32,0.34076,0.1491,1.97967,1.18355,0.93607,0.00986041,0.00986041,0.00986041
143,9556.27,2.181,1.22941,0.94423,0.58832,0.32019,0.34118,0.14895,1.97875,1.18328,0.93595,0.00985942,0.00985942,0.00985942
144,9623.38,2.18159,1.23573,0.9438,0.5851,0.32085,0.34144,0.14929,1.97826,1.18329,0.93581,0.00985843,0.00985843,0.00985843
145,9690.01,2.18058,1.22749,0.94558,0.58751,0.32041,0.34215,0.1497,1.97738,1.18226,0.9357,0.00985744,0.00985744,0.00985744
146,9756.54,2.17612,1.23035,0.94574,0.5856,0.32084,0.34274,0.15004,1.97628,1.18158,0.9355,0.00985645,0.00985645,0.00985645
147,9822.69,2.1608,1.22813,0.94156,0.58565,0.32114,0.34382,0.15079,1.9757,1.18073,0.93548,0.00985546,0.00985546,0.00985546
148,9889.63,2.17253,1.22843,0.94424,0.58811,0.32222,0.3443,0.15077,1.97565,1.18047,0.93545,0.00985447,0.00985447,0.00985447
149,9956.62,2.1693,1.22649,0.94185,0.59369,0.32125,0.34472,0.1509,1.9747,1.17993,0.93533,0.00985348,0.00985348,0.00985348
150,10022.5,2.17635,1.23532,0.94427,0.59277,0.3214,0.34505,0.15107,1.97468,1.17982,0.93537,0.00985249,0.00985249,0.00985249
151,10088.4,2.1764,1.23226,0.94501,0.59131,0.32202,0.34481,0.15065,1.97389,1.17884,0.93529,0.0098515,0.0098515,0.0098515
152,10154.3,2.17795,1.2269,0.94362,0.59007,0.32122,0.34429,0.15102,1.97282,1.17827,0.93522,0.00985051,0.00985051,0.00985051
153,10220.7,2.17545,1.22231,0.94345,0.59098,0.32141,0.345,0.15115,1.97255,1.1775,0.93514,0.00984952,0.00984952,0.00984952
154,10286.2,2.17391,1.24469,0.94399,0.59122,0.32137,0.34554,0.15139,1.97175,1.17667,0.935,0.00984853,0.00984853,0.00984853
