epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4388.75,2.4577,1.56282,0.98805,0.40596,0.21692,0.22113,0.0884,2.22063,1.45676,0.97283,0.00995941,0.00995941,0.00995941
43,4493.39,2.44557,1.55824,0.98677,0.58436,0.21593,0.22174,0.08989,2.22227,1.44543,0.97352,0.00995842,0.00995842,0.00995842
44,4599.52,2.46485,1.5706,0.98752,0.39902,0.22279,0.22339,0.08999,2.21106,1.44876,0.97285,0.00995743,0.00995743,0.00995743
45,4704.41,2.46217,1.5493,0.98116,0.40538,0.2199,0.22368,0.08967,2.20867,1.44724,0.97288,0.00995644,0.00995644,0.00995644
46,4808.13,2.45448,1.54105,0.98577,0.5761,0.22382,0.2257,0.09124,2.21457,1.44116,0.97126,0.00995545,0.00995545,0.00995545
47,4911.74,2.44639,1.53337,0.9878,0.53393,0.21979,0.2236,0.08929,2.20805,1.43589,0.97276,0.00995446,0.00995446,0.00995446
48,5015.52,2.44334,1.54399,0.98506,0.47816,0.22555,0.22716,0.09263,2.20236,1.42753,0.97026,0.00995347,0.00995347,0.00995347
49,5120.18,2.43626,1.54145,0.98442,0.50521,0.23183,0.22734,0.09201,2.20096,1.42683,0.97137,0.00995248,0.00995248,0.00995248
50,5223.93,2.44193,1.54647,0.98737,0.52973,0.22831,0.22594,0.09137,2.19781,1.42245,0.97045,0.00995149,0.00995149,0.00995149
51,5328.42,2.45089,1.53373,0.98287,0.49166,0.22888,0.2295,0.09343,2.19545,1.41728,0.97138,0.0099505,0.0099505,0.0099505
52,5431.99,2.43475,1.52559,0.98295,0.65371,0.22926,0.23183,0.0947,2.18825,1.41003,0.96962,0.00994951,0.00994951,0.00994951
53,5536.86,2.42715,1.51475,0.98323,0.5183,0.23525,0.23514,0.09527,2.17643,1.40728,0.96834,0.00994852,0.00994852,0.00994852
